file,meeting_title,year,bucket,use_case,description,evidence_joined,n_evidence,n_customer_quotes,n_voxel_quotes,has_customer_quote,min_quote_len,avg_quote_len
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023,safety,Monthly safety meeting content using Voxel clips,Receive a brief deck with example clips highlighting good and bad behaviors to use in monthly safety meetings.,"If there, if it was possible to shoot us some, like you did last time, we had a PowerPoint presentation with a couple examples kind of built into it, just something very brief, you know, four or several instances, but just things, you know, a couple that call out of good, like kudos to us. | then another one few that called out like, Hey, this is, this is, this is bad. | Um, and then we can show that we can use that in our monthly safety meeting. | I'm happy to provide it.",4,3,1,True,24,117.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023,safety,Daily safety incident digest and assignment workflow,Use daily email breakdowns from Voxel to review and assign issues to the appropriate supervisors for follow-up.,"So what I've started doing is going through every morning because I get an email that gives me like a breakdown, I go through it and I assign some. | So like if I see it's an issue, then I assign it.",2,2,0,True,49,98.0
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023,nonsafety,Open dock door duration monitoring and threshold tuning,"Monitor doors left open and adjust alert duration thresholds to reflect operational realities (e.g., ongoing loading with dock plate up); note current inability to detect dock plate status.","I have a question regarding the doors open. | example, we are working on door number four, and it's now we are going continuously into that door because we have some freight which comes in and it takes maybe 15, tens of minutes or half an hour, but we still have to keep that door open with a plate up. | So that still shows as, you know, it's an alarming sign for us. | And so we we do set up each of the use cases, including open door duration specifically. | I think, currently, your open-door monitoring is set to a longer duration, meaning you would not receive a notice for shorter openings. | We're able to adjust that if you want it to be set differently. | Would it be able to recognize when a dog plate is on the trailer? | It wouldn't be able to make the distinction with that at this time.",8,4,4,True,43,97.5
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023,nonsafety,PIT parking duration monitoring and camera zone tuning,"Track extended PIT parking durations that may reflect normal work (e.g., lunch, labeling) and refine camera zones to exclude expected parking areas.","I think that that has to do with most of the time because they park their vehicle and they go for lunch or they park their vehicle. | So the vehicle will be parked for a while before it's actually moved. | So that I think will always be going up instead of going down. | Yeah, and I think there's also, Harper, there's some fine-tuning we can do on the camera views for where we expect PIT to be parked, because I know that's changed recently, and where we expect freight to sit and where not to sit, because I know today, I painted the brush quite broad to try and capture everything, and then now we're just going to narrow it down a bit to not focus on some of those areas.",4,4,0,True,62,166.8
09b3303f-0b38-49f8-8f9c-4d4f74337e9d.json,Mason Line Supply + Voxel,2023,nonsafety,Security monitoring use cases (yard/internal),Explore and define new security-focused use cases for yard and internal areas; schedule a session to capture requirements.,"Their special project, enhancing and building out some use cases that are slanted more to the security side of the house, safety, and so I would love to get kind of your take on what would be important from a security perspective, whether it's yard, internal, whatever, but I got to get one of our new product marketing folks online for that. | So just a heads up, I'd love to grab a half hour of your time and just do a deep dive on what would be important to you all from the security standpoint for some new use cases.",2,0,2,False,176,259.0
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,safety,Cross-site safety incident trend monitoring and leaderboards,"View incident trends by safety incident type across all sites, including leaders/laggards, to understand where safety risks are increasing or decreasing.","you'll see your pit-to-pit proximity events, you'll see total events in that trend, a bit more of like a visual on how you're trending on that. | who has the largest positive trend, so who is seeing the most decrease, who has the largest negative trend, so who has the most increasing in this time frame, and then just total incident count overall.",2,0,2,False,143,172.5
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,safety,Use incident videos for safety training and coaching,Leverage incident clips to coach safe behaviors and show examples of 'what good looks like.',"I may hit create action. I'm going to hit train and retain the team on proper lift. | one of the things we know our customers love to do is leverage these videos as like a, here's what good looks like, or here's what, you know, opportunity looks like and we need to do that.",2,0,2,False,83,135.5
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,safety,Measure impact of safety actions with markers on incident trends,Automatically mark when actions are completed and correlate with incident trend lines to see if safety risk is decreasing; escalate to engineering or process changes if not.,"when an action is completed, you will be able to, that will automatically add a marker. | are the actions that the team is taking, is it making an impact? | if you aren't seeing the, you know, risk reduction that you hope for, that's a great opportunity to engage with the site leader or whoever and say, hey, we need to try something else. We need to, you know, maybe it's an engineering control or a process change. The coaching's not working",3,0,3,False,64,146.0
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,safety,Annotate videos to highlight safety concerns not auto-detected,Freeze frames and circle items in videos to call out additional safety issues beyond what the AI highlights.,"in videos, being able to use a pen to circle things, like to freeze a frame and circle things, because again, it's not always about what | But the Voxel camera's picking up and highlighting, but it's other things that I'm seeing in the videos that I want to also call out that would make that easier.",2,2,0,True,136,148.5
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,safety,"Assign and track corrective safety actions with owners, due dates, and reporting","Create actionable follow-ups from incidents with a single accountable owner, subscribers, due dates, and reporting on totals and average time to complete.","we heard a lot of feedback that you want like that single person to be know that they're accountable for carrying out this action. | the final thing here, which is new. is the due date. | you're going to see the totals, how many were assigned, how many were completed, and that average completion time.",3,0,3,False,52,98.7
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,nonsafety,Executive all-sites dashboard with custom date ranges for weekly leadership reporting,Enable custom date ranges and a rolled-up executive view to support weekly dashboards and discussions with regional leadership.,"be able to put in specific time frame and not just look at like the last about a week or the last about a month or the last month, but to be able to specifically look at, I want to see Wednesday to Saturday or something, you know, is specific. | I want to look at a weekly dashboard that I go to our, you know, our regional leadership team with and say, here's the things I'm seeing.",2,2,0,True,137,190.0
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,nonsafety,Report subscriptions and exports (PDF/CSV/PPT) for stakeholder sharing,"Subscribe to receive weekly summaries and export dashboards as PDFs, raw CSV data, or editable PowerPoint slides for broader reporting.","we also have options like subscriptions. So being able to say, hey, I want a weekly download of this information sent to my inbox. | the ability to export not only. Like a PDF format of this, but also the raw data | we're looking at three formats. The first being PDF... The second is that raw data exports... The third ... more of like a PowerPoint style export",3,0,3,False,80,118.7
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,nonsafety,Embed incident videos in presentation decks,Insert specific incident videos into slide decks so they play during presentations to showcase examples.,"be able to take a specific video and embed it... I want to showcase this one thing and put it in that, and then allow it to run as a video in the presentation mode, would be great. | if we can provide like a one click to do that, that would be, it sounds like that would be super helpful.",2,1,1,True,105,142.5
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,nonsafety,Team engagement leaderboards and gamification,Show actions completed by site and teammate with leaders and laggards to drive engagement and healthy competition across sites.,"showing actions completed by site and actions completed by teammate, the leader of that for that timeframe, as well as kind of the legger in that. | a little healthy competition is good, you know, so like seeing that leaderboard concept... it's a great way to leverage kind of that gamification aspect",2,0,2,False,146,149.0
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,nonsafety,Assign and track actions with accountability and reporting,"Use an actions workflow with a single assignee, subscribers, due dates, and reports on counts and average completion time to manage follow-ups.","We've switched this to being multiple to just single because we heard a lot of feedback that you want like that single person to be know that they're accountable for carrying out this action. | This is optional, but you can toggle that on and you can add a due date any day from today forward. | you're going to see the totals, how many were assigned, how many were completed, and that average completion time.",3,0,3,False,99,134.7
1268cde7-ca63-40df-8139-2f0c1907a21c.json,Voxel / South Track Dynamics Connect,2022,nonsafety,Reminders for past-due actions,Send nudges when action due dates pass so assignees are reminded to complete overdue items.,"since we've, you know, this instances where we assign a due date, what happens when that due date passes? is, question is, is... And no, actually, is there reminders? | The one thing we don't have that you said that we've heard already from a lot of folks is reminders for past due. Like, how do we nudge someone when something's past due? We do foresee that being in the next phase of this.",2,1,1,True,166,194.0
1511c2ce-9507-4d8c-b99a-60e5bc21016f.json,Iron Forge Industrial | Voxel,2022,safety,AI risk monitoring deployment across sites,Iron Forge Industrial is evaluating AI risk monitoring and wants a true partner for a POC with the intent to scale across multiple sites.,"And then there's this project, which is, you know, the AI risk monitoring. | Because that's what we're kind of, we're looking for a partner, not just, you know, a cool new toy at one site that we can show off to leadership, right? | If this expands beyond one site, it would need to fit into how we plan across sites.",3,3,0,True,74,103.7
